string_external_id	abundance
4932.YPR048W	12.0
4932.YGL194C	11.9
4932.YGL166W	11.9
4932.YMR288W	11.9
4932.YGL093W	11.9
4932.YPR006C	11.9
4932.YHR056C	11.9
4932.YOR244W	11.9
4932.YML095C	11.9
4932.YOR194C	11.9
4932.YNR012W	11.9
4932.YOL062C	11.9
4932.YML091C	11.9
4932.YGL156W	11.9
4932.YHR212C	11.8
4932.YGL256W	11.8
4932.YHR119W	11.8
4932.YDR159W	11.8
4932.YFR031C	11.8
4932.YKL042W	11.8
4932.YEL048C	11.8
4932.YGR271W	11.8
4932.YNL271C	11.8
4932.YNL076W	11.8
4932.YPL016W	11.8
4932.YHR154W	11.7
4932.YDR308C	11.7
4932.YDR020C	11.7
4932.YBL090W	11.7
4932.YIL031W	11.7
4932.YIL096C	11.7
4932.YDR473C	11.7
4932.YBR132C	11.7
4932.YGL233W	11.7
4932.YDR088C	11.7
4932.YCR010C	11.7
4932.YAL061W	11.7
4932.YJL212C	11.6
4932.YKR010C	11.6
4932.YFR018C	11.6
4932.YBL084C	11.6
4932.YBR185C	11.6
4932.YDR039C	11.6
4932.YML098W	11.6
4932.YNL250W	11.6
4932.YLR299W	11.6
4932.YPR111W	11.6
4932.YOL054W	11.6
4932.YLR001C	11.5
4932.YPR047W	11.5
4932.YDR111C	11.5
4932.YDL059C	11.5
4932.YDR452W	11.5
4932.YKL174C	11.5
4932.YMR102C	11.5
4932.YHR165C	11.5
4932.YDL098C	11.5
4932.YPL026C	11.4
4932.YDL217C	11.4
4932.YDR532C	11.4
4932.YHR195W	11.4
4932.YDR287W	11.4
4932.YMR010W	11.4
4932.YMR048W	11.4
4932.YOL023W	11.3
4932.YJR097W	11.3
4932.YNL068C	11.3
4932.YHR101C	11.3
4932.YPL124W	11.3
4932.YOR328W	11.3
4932.YER078C	11.3
4932.YBR233W	11.3
4932.YAR009C	11.3
4932.YOR290C	11.3
4932.YGR068C	11.3
4932.YGR295C	11.3
4932.YCL016C	11.3
4932.YLR405W	11.3
4932.YKR089C	11.2
4932.YDR362C	11.2
4932.YOR248W	11.2
4932.YDR329C	11.2
4932.YLR310C	11.2
4932.YNL336W	11.2
4932.YCR095C	11.2
4932.YDR470C	11.2
4932.YHR102W	11.2
4932.YLR240W	11.2
4932.YPR001W	11.2
4932.YOL008W	11.2
4932.YPL180W	11.2
4932.YHR004C	11.2
4932.YDL189W	11.2
4932.YAL032C	11.2
4932.YDR320C-A	11.1
4932.YML029W	11.1
4932.YDL160C-A	11.1
4932.YKL049C	11.1
4932.YEL073C	11.1
4932.YLR005W	11.1
4932.YJL198W	11.1
4932.YHR036W	11.1
4932.YNL039W	11.1
4932.YBR074W	11.1
4932.YIL042C	11.1
4932.YDL115C	11.1
4932.YKR022C	11.1
4932.YIR005W	11.1
4932.YPL045W	11.0
4932.YPL006W	11.0
4932.YAL011W	11.0
4932.YDR307W	11.0
4932.YIR024C	11.0
4932.YPR104C	11.0
4932.YBR246W	10.9
4932.YGL083W	10.9
4932.YDR202C	10.9
4932.YDL113C	10.9
4932.YDR283C	10.9
4932.YNR014W	10.9
4932.YPR042C	10.8
4932.YOR201C	10.8
4932.YGL013C	10.8
4932.YNL072W	10.8
4932.YJR147W	10.8
4932.YKL062W	10.8
4932.YBL086C	10.8
4932.YBR152W	10.8
4932.YDR423C	10.8
4932.YJL004C	10.8
4932.YPL281C	10.8
4932.YJR087W	10.8
4932.YMR144W	10.8
4932.YJL141C	10.8
4932.YIR023W	10.8
4932.YDR079W	10.7
4932.YGL250W	10.7
4932.YKL183W	10.7
4932.YLR191W	10.7
4932.YLR115W	10.7
4932.YGR036C	10.7
4932.YLR168C	10.7
4932.YDR130C	10.7
4932.YFR007W	10.6
4932.YEL009C	10.6
4932.YHR103W	10.6
4932.YDR410C	10.6
4932.YIL068C	10.6
4932.YOR322C	10.6
4932.YGL010W	10.6
4932.YBR264C	10.6
4932.YPL152W	10.6
4932.YBR133C	10.5
4932.YIL095W	10.5
4932.YGR201C	10.5
4932.YBR161W	10.5
4932.YGL143C	10.5
4932.YDL090C	10.5
4932.YOL045W	10.5
4932.YKR037C	10.5
4932.YOR275C	10.5
4932.YOR266W	10.5
4932.YOR299W	10.5
4932.YOL072W	10.5
4932.YMR168C	10.4
4932.YKL168C	10.4
4932.YKL197C	10.4
4932.YBR125C	10.4
4932.YDR436W	10.4
4932.YDR464C-A	10.4
4932.YML019W	10.4
4932.YMR003W	10.4
4932.YJR067C	10.4
4932.YNL282W	10.4
4932.YER071C	10.4
4932.YGR150C	10.4
4932.YOR119C	10.3
4932.YFL011W	10.3
4932.YDR240C	10.3
4932.YKL184W	10.3
4932.YNL284C-B	10.3
4932.YIL140W	10.3
4932.YMR044W	10.3
4932.YER101C	10.3
4932.YBL104C	10.3
4932.YOR140W	10.3
4932.YNL278W	10.3
4932.YDR244W	10.3
4932.YFL049W	10.2
4932.YLR271W	10.2
4932.YOR274W	10.2
4932.YDR247W	10.2
4932.YKL078W	10.2
4932.YLR138W	10.2
4932.YOR393W	10.2
4932.YJR046W	10.2
4932.YMR045C	10.2
4932.YOL007C	10.2
4932.YML116W	10.2
4932.YIR021W	10.2
4932.YLR006C	10.2
4932.YJR056C	10.1
4932.YDR081C	10.1
4932.YLR077W	10.1
4932.YLR256W	10.1
4932.YNL325C	10.1
4932.YNR009W	10.1
4932.YPR119W	10.1
4932.YGL197W	10.1
4932.YGR006W	10.1
4932.YOR147W	10.1
4932.YLR139C	10.1
4932.YFL046W	10.1
4932.YML121W	10.1
4932.YOL033W	10.0
4932.YDR326C	10.0
4932.YNL073W	10.0
4932.YNL106C	9.98
4932.YOR050C	9.98
4932.YDR027C	9.97
4932.YFR039C	9.95
4932.YPL070W	9.94
4932.YGR021W	9.93
4932.YAL009W	9.93
4932.YKL203C	9.92
4932.YGL198W	9.87
4932.YLR177W	9.87
4932.YJL065C	9.87
4932.YNL230C	9.86
4932.YNL023C	9.86
4932.YDR422C	9.86
4932.YJL016W	9.84
4932.YOR036W	9.82
4932.YPR011C	9.82
4932.YDR265W	9.8
4932.YNL309W	9.78
4932.YOR002W	9.78
4932.YDL119C	9.78
4932.YMR028W	9.77
4932.YBR211C	9.77
4932.YML011C	9.76
4932.YMR020W	9.75
4932.YLL015W	9.75
4932.YMR182C	9.73
4932.YGR047C	9.71
4932.YBR083W	9.71
4932.YCR067C	9.68
4932.YOR075W	9.66
4932.YGL127C	9.66
4932.YER040W	9.66
4932.YPR138C	9.65
4932.YMR323W	9.65
4932.YML046W	9.64
4932.YNL107W	9.64
4932.YDR204W	9.63
4932.YER150W	9.63
4932.YIL003W	9.61
4932.YPR075C	9.61
4932.YNL056W	9.61
4932.YAL053W	9.6
4932.YOR371C	9.6
4932.YLR086W	9.6
4932.YML111W	9.57
4932.YDR147W	9.56
4932.YCR033W	9.55
4932.YAR008W	9.55
4932.YJR058C	9.55
4932.YBR108W	9.51
4932.YHL038C	9.51
4932.YLR237W	9.51
4932.YGL057C	9.51
4932.YGR121C	9.48
4932.YOR287C	9.48
4932.YML020W	9.45
4932.YIL050W	9.45
4932.YNR025C	9.44
4932.YDL044C	9.44
4932.YBR024W	9.44
4932.YDR252W	9.44
4932.YBL067C	9.42
4932.YPR140W	9.41
4932.YGL141W	9.41
4932.YLR019W	9.4
4932.YFR048W	9.4
4932.YLR218C	9.39
4932.YDL017W	9.39
4932.YOR247W	9.37
4932.YBR030W	9.37
4932.YJL131C	9.36
4932.YOL102C	9.36
4932.YER087W	9.36
4932.YKR020W	9.35
4932.YMR177W	9.35
4932.YNR008W	9.33
4932.YGR276C	9.32
4932.YMR262W	9.31
4932.YIL119C	9.3
4932.YKR031C	9.3
4932.YGR243W	9.3
4932.YNL192W	9.29
4932.YML007C-A	9.25
4932.YOR077W	9.25
4932.YJR015W	9.24
4932.YPL017C	9.24
4932.YKR036C	9.23
4932.YPL241C	9.23
4932.YMR084W	9.22
4932.YPL029W	9.21
4932.YBL107C	9.2
4932.YGR075C	9.18
4932.YGR071C	9.17
4932.YOL134C	9.16
4932.YOR227W	9.15
4932.YBR285W	9.14
4932.YHR172W	9.12
4932.YPL074W	9.1
4932.YPL181W	9.1
4932.YFL024C	9.09
4932.YGR125W	9.08
4932.YLR063W	9.08
4932.YMR078C	9.07
4932.YNL116W	9.07
4932.YDL209C	9.06
4932.YAL013W	9.04
4932.YJR066W	9.04
4932.YJL049W	9.01
4932.YLR125W	8.98
4932.YHR139C	8.98
4932.YKR078W	8.98
4932.YFR034C	8.97
4932.YGR179C	8.95
4932.YJR044C	8.95
4932.YCR094W	8.95
4932.YJL165C	8.95
4932.YFR045W	8.95
4932.YPR178W	8.94
4932.YHR006W	8.93
4932.YMR001C	8.93
4932.YFR005C	8.92
4932.YLR315W	8.91
4932.YKL134C	8.91
4932.YFL031W	8.91
4932.YDR110W	8.9
4932.YMR275C	8.89
4932.YJL127C	8.89
4932.YPR036W-A	8.88
4932.YER113C	8.88
4932.YLR021W	8.87
4932.YCR042C	8.87
4932.YLR011W	8.85
4932.YPR098C	8.85
4932.YBL095W	8.84
4932.YKR099W	8.84
4932.YBR278W	8.84
4932.YHR161C	8.84
4932.YOR083W	8.82
4932.YER084W	8.81
4932.YLR107W	8.81
4932.YOR081C	8.8
4932.YDR239C	8.79
4932.YOR044W	8.79
4932.YPL020C	8.78
4932.YNL304W	8.78
4932.YJR001W	8.77
4932.YBR005W	8.77
4932.YHL024W	8.76
4932.YOR291W	8.75
4932.YER093C-A	8.75
4932.YGL021W	8.74
4932.YLR253W	8.72
4932.YOL138C	8.7
4932.YJR008W	8.69
4932.YBL034C	8.68
4932.YPL191C	8.67
4932.YHR118C	8.67
4932.YLR289W	8.66
4932.YGL185C	8.66
4932.YJR033C	8.66
4932.YMR030W	8.65
4932.YOR377W	8.64
4932.YCR008W	8.64
4932.YOR358W	8.63
4932.YJL091C	8.63
4932.YOR355W	8.62
4932.YIL085C	8.62
4932.YOL078W	8.61
4932.YPR171W	8.61
4932.YGL161C	8.61
4932.YDL056W	8.6
4932.YBL074C	8.6
4932.YNL277W	8.58
4932.YOR321W	8.57
4932.YLR422W	8.56
4932.YNL046W	8.55
4932.YGR288W	8.55
4932.YDR179C	8.54
4932.YOL095C	8.54
4932.YLR460C	8.54
4932.YKL105C	8.53
4932.YNL003C	8.53
4932.YNR074C	8.52
4932.YKL050C	8.52
4932.YBR188C	8.52
4932.YLR385C	8.47
4932.YLR223C	8.46
4932.YJL203W	8.46
4932.YDR243C	8.45
4932.YBR238C	8.44
4932.YDL048C	8.44
4932.YML096W	8.43
4932.YDR440W	8.43
4932.YGR046W	8.42
4932.YHR096C	8.41
4932.YIL061C	8.41
4932.YLR362W	8.4
4932.YIL056W	8.39
4932.YDR359C	8.35
4932.YAR019C	8.34
4932.YDR067C	8.32
4932.YDR080W	8.32
4932.YKL064W	8.31
4932.YHR067W	8.31
4932.YIL122W	8.3
4932.YOR070C	8.29
4932.YNL225C	8.29
4932.YOR073W	8.29
4932.YHR092C	8.29
4932.YOR113W	8.27
4932.YOL105C	8.26
4932.YBL021C	8.26
4932.YMR077C	8.25
4932.YER132C	8.25
4932.YJL146W	8.24
4932.YLR119W	8.23
4932.YBL018C	8.22
4932.YJL006C	8.22
4932.YAR003W	8.21
4932.YJR071W	8.21
4932.YAL031C	8.2
4932.YDR468C	8.19
4932.YDR038C	8.18
4932.YER013W	8.17
4932.YGR126W	8.16
4932.YMR171C	8.16
4932.YGR269W	8.15
4932.YLR352W	8.15
4932.YFL042C	8.13
4932.YGL053W	8.12
4932.YIL077C	8.11
4932.YKL149C	8.11
4932.YGR004W	8.1
4932.YPL138C	8.1
4932.YLR154C	8.09
4932.YBL005W-B	8.08
4932.YML005W	8.07
4932.YOL141W	8.06
4932.YGL216W	8.06
4932.YLR154W-E	8.04
4932.YPL104W	8.03
4932.YHL018W	8.02
4932.YPL075W	8.02
4932.YIL134C-A	7.99
4932.YJR006W	7.98
4932.YDR181C	7.97
4932.YDR479C	7.95
4932.YPR167C	7.95
4932.YFL029C	7.93
4932.YDR090C	7.92
4932.YMR107W	7.92
4932.YDL091C	7.92
4932.YGR278W	7.91
4932.YPL267W	7.91
4932.YNL011C	7.9
4932.YPR115W	7.87
4932.YLR085C	7.87
4932.YMR281W	7.85
4932.YJR043C	7.85
4932.YEL029C	7.85
4932.YKL012W	7.84
4932.YNL329C	7.84
4932.YOR205C	7.84
4932.YNL305C	7.83
4932.YKR054C	7.83
4932.YBR140C	7.83
4932.YER111C	7.83
4932.YLR131C	7.82
4932.YBR070C	7.82
4932.YDR013W	7.82
4932.YMR201C	7.82
4932.YLR108C	7.81
4932.YOR060C	7.81
4932.YPL196W	7.8
4932.YOR154W	7.8
4932.YCR028C	7.79
4932.YMR287C	7.78
4932.YLR260W	7.78
4932.YML076C	7.77
4932.YLR082C	7.77
4932.YKL005C	7.76
4932.YLR094C	7.76
4932.YLL004W	7.75
4932.YER129W	7.75
4932.YOL107W	7.74
4932.YJL209W	7.73
4932.YOR381W-A	7.73
4932.YPR152C	7.73
4932.YKL188C	7.71
4932.YPL155C	7.71
4932.YAL047C	7.7
4932.YNL221C	7.7
4932.YML107C	7.69
4932.YGL140C	7.68
4932.YKL086W	7.67
4932.YDR219C	7.67
4932.YGR169C	7.65
4932.YDR208W	7.64
4932.YMR172W	7.63
4932.YGL117W	7.59
4932.YGL260W	7.58
4932.YHR090C	7.58
4932.YPL141C	7.57
4932.YDL001W	7.55
4932.YGR091W	7.54
4932.YPL107W	7.54
4932.YCR018C	7.54
4932.YOR076C	7.53
4932.YMR253C	7.52
4932.YIL014W	7.52
4932.YMR150C	7.5
4932.YJL204C	7.5
4932.YJR011C	7.49
4932.YGL060W	7.48
4932.YEL053C	7.48
4932.YDR425W	7.47
4932.YDR173C	7.47
4932.YEL019C	7.46
4932.YJR013W	7.46
4932.YBL008W	7.46
4932.YCL047C	7.45
4932.YLR436C	7.45
4932.YLR072W	7.45
4932.YLL006W	7.45
4932.YDL114W	7.45
4932.YMR234W	7.44
4932.YKR086W	7.44
4932.YOR342C	7.44
4932.YKL087C	7.43
4932.YOR161C	7.43
4932.YDL085W	7.43
4932.YDL109C	7.42
4932.YOL013C	7.42
4932.YDR325W	7.42
4932.YLR032W	7.42
4932.YOR349W	7.42
4932.YJR138W	7.41
4932.YDR415C	7.4
4932.YJL133W	7.4
4932.YDL008W	7.4
4932.YNL218W	7.39
4932.YOL159C-A	7.39
4932.YKL185W	7.39
4932.YGR149W	7.38
4932.YPL083C	7.37
4932.YFL027C	7.37
4932.YIL159W	7.36
4932.YGR143W	7.36
4932.YMR316W	7.36
4932.YLR189C	7.35
4932.YDL087C	7.35
4932.YBR157C	7.34
4932.YLL062C	7.33
4932.YFL058W	7.32
4932.YBR271W	7.32
4932.YOR339C	7.3
4932.YBL080C	7.3
4932.YDL172C	7.3
4932.YBL010C	7.3
4932.YLR039C	7.29
4932.YKL003C	7.29
4932.YGL094C	7.28
4932.YDR235W	7.27
4932.YNL125C	7.27
4932.YHL032C	7.27
4932.YBL005W	7.26
4932.YDR383C	7.26
4932.YGL165C	7.25
4932.YLR382C	7.25
4932.YJL030W	7.25
4932.YDR006C	7.24
4932.YDR137W	7.23
4932.YBR104W	7.23
4932.YJL110C	7.23
4932.YLR015W	7.23
4932.YOR297C	7.23
4932.YBR241C	7.22
4932.YPL222W	7.21
4932.YDR364C	7.2
4932.YDR206W	7.19
4932.YJL139C	7.18
4932.YLR377C	7.16
4932.YDR485C	7.14
4932.YDR309C	7.13
4932.YAL001C	7.11
4932.YKL146W	7.1
4932.YDR379W	7.09
4932.YMR147W	7.09
4932.YOR059C	7.09
4932.YGR171C	7.08
4932.YPL042C	7.07
4932.YDL057W	7.05
4932.YBR254C	7.04
4932.YML050W	7.04
4932.YDR216W	7.04
4932.YJR082C	7.04
4932.YML081W	7.02
4932.YGL237C	7.01
4932.YHL048W	7.01
4932.YDR524C	7.0
4932.YHL014C	7.0
4932.YLR298C	6.99
4932.YOR307C	6.97
4932.YBL097W	6.96
4932.YCR069W	6.96
4932.YML006C	6.96
4932.YLR305C	6.96
4932.YMR175W	6.94
4932.YHR166C	6.93
4932.YGL090W	6.91
4932.YBR274W	6.9
4932.YIR007W	6.9
4932.YDR146C	6.9
4932.YBR237W	6.88
4932.YGL045W	6.87
4932.YIL112W	6.87
4932.YKL189W	6.87
4932.YDR034W-B	6.86
4932.YJR122W	6.85
4932.YPL167C	6.85
4932.YER047C	6.84
4932.YPL018W	6.84
4932.YLR361C	6.83
4932.YOR264W	6.82
4932.YGR013W	6.82
4932.YGR206W	6.81
4932.YPL166W	6.8
4932.YLR316C	6.79
4932.YER162C	6.79
4932.YLR035C-A	6.79
4932.YML109W	6.78
4932.YIL097W	6.76
4932.YML027W	6.76
4932.YNL124W	6.75
4932.YOR037W	6.75
4932.YHL027W	6.75
4932.YNL127W	6.75
4932.YLR375W	6.74
4932.YNL165W	6.72
4932.YMR207C	6.72
4932.YEL065W	6.7
4932.YNL020C	6.67
4932.YDR490C	6.65
4932.YOR350C	6.64
4932.YNL326C	6.64
4932.YER180C-A	6.64
4932.YBR231C	6.63
4932.YGL075C	6.63
4932.YDR210W-B	6.63
4932.YLR272C	6.62
4932.YKR013W	6.62
4932.YPL007C	6.62
4932.YPL064C	6.6
4932.YNL293W	6.6
4932.YLR457C	6.6
4932.YDR402C	6.6
4932.YDR439W	6.59
4932.YIL017C	6.59
4932.YGR237C	6.59
4932.YDL035C	6.59
4932.YGR223C	6.58
4932.YMR032W	6.58
4932.YGL036W	6.56
4932.YEL016C	6.56
4932.YNR055C	6.56
4932.YDR313C	6.56
4932.YPL065W	6.56
4932.YAL028W	6.56
4932.YGL180W	6.56
4932.YNR020C	6.55
4932.YIR009W	6.55
4932.YDR363W	6.55
4932.YDR075W	6.55
4932.YDR034C	6.55
4932.YML037C	6.53
4932.YDR349C	6.52
4932.YOR023C	6.52
4932.YBR033W	6.52
4932.YDL203C	6.52
4932.YMR068W	6.52
4932.YHR175W	6.51
4932.YOR284W	6.5
4932.YDL028C	6.5
4932.YOL042W	6.49
4932.YHR109W	6.49
4932.YML041C	6.49
4932.YLR105C	6.48
4932.YMR167W	6.47
4932.YDR205W	6.47
4932.YMR221C	6.46
4932.YPL046C	6.45
4932.YOR308C	6.44
4932.YMR007W	6.44
4932.YGR263C	6.44
4932.YLR454W	6.43
4932.YOR279C	6.43
4932.YOR137C	6.42
4932.YPL051W	6.41
4932.YDL089W	6.4
4932.YDL013W	6.4
4932.YML119W	6.39
4932.YDR222W	6.36
4932.YNL086W	6.36
4932.YGR161C	6.35
4932.YNL273W	6.34
4932.YLR194C	6.34
4932.YAL055W	6.33
4932.YPL089C	6.33
4932.YBR194W	6.32
4932.YCR068W	6.32
4932.YMR088C	6.32
4932.YAR023C	6.32
4932.YKL018C-A	6.31
4932.YGR102C	6.31
4932.YDR253C	6.3
4932.YGR268C	6.3
4932.YOL044W	6.29
4932.YNR031C	6.27
4932.YDR183W	6.27
4932.YGR166W	6.26
4932.YPL253C	6.26
4932.YPL163C	6.25
4932.YOR213C	6.25
4932.YMR282C	6.24
4932.YPL062W	6.21
4932.YGL229C	6.2
4932.YNL242W	6.2
4932.YDR444W	6.2
4932.YMR232W	6.2
4932.YKL026C	6.19
4932.YOL018C	6.19
4932.YLR278C	6.18
4932.YHL035C	6.17
4932.YIL114C	6.17
4932.YNR011C	6.17
4932.YER170W	6.17
4932.YJL071W	6.16
4932.YCL020W	6.16
4932.YDR488C	6.15
4932.YMR218C	6.15
4932.YCR037C	6.14
4932.YJL157C	6.14
4932.YOL073C	6.13
4932.YPL024W	6.11
4932.YNL195C	6.11
4932.YFR008W	6.11
4932.YNL286W	6.1
4932.YDR371C-A	6.1
4932.YKL011C	6.09
4932.YPL133C	6.08
4932.YNR032W	6.08
4932.YHR100C	6.07
4932.YMR179W	6.07
4932.YBR019C	6.06
4932.YHR057C	6.06
4932.YHR075C	6.06
4932.YHR011W	6.05
4932.YNL078W	6.05
4932.YGL254W	6.05
4932.YAL051W	6.04
4932.YOR011W	6.04
4932.YGR140W	6.02
4932.YPL229W	6.01
4932.YBR162W-A	6.0
4932.YOR192C-A	6.0
4932.YOL082W	6.0
4932.YLR137W	6.0
4932.YBR213W	6.0
4932.YDR255C	5.98
4932.YDL077C	5.98
4932.YOR156C	5.97
4932.YMR132C	5.95
4932.YNR057C	5.95
4932.YDL117W	5.94
4932.YEL014C	5.93
4932.YDL032W	5.92
4932.YPR065W	5.91
4932.YPL172C	5.91
4932.YCR026C	5.9
4932.YPL256C	5.89
4932.YJL092W	5.89
4932.YDR407C	5.88
4932.YPL177C	5.88
4932.YJL070C	5.88
4932.YPR057W	5.87
4932.YOR017W	5.87
4932.YDR495C	5.86
4932.YLR417W	5.85
4932.YNL024C	5.85
4932.YDR409W	5.85
4932.YBR210W	5.83
4932.YDL107W	5.82
4932.YLR371W	5.82
4932.YGR089W	5.82
4932.YOR348C	5.82
4932.YIR015W	5.81
4932.YPL080C	5.81
4932.YPR014C	5.8
4932.YGL230C	5.78
4932.YOL100W	5.77
4932.YER011W	5.77
4932.YBR060C	5.76
4932.YDR475C	5.76
4932.YFR046C	5.75
4932.YLR410W-A	5.75
4932.YDR261W-A	5.74
4932.YMR270C	5.73
4932.YCR092C	5.73
4932.YAL014C	5.73
4932.YLR383W	5.72
4932.YPL109C	5.71
4932.YJL137C	5.71
4932.YBL111C	5.71
4932.YKL187C	5.7
4932.YCL061C	5.69
4932.YOR330C	5.69
4932.YOL034W	5.69
4932.YOL116W	5.68
4932.YDR118W	5.68
4932.YNL321W	5.68
4932.YDR180W	5.68
4932.YPL040C	5.68
4932.YJL059W	5.67
4932.YNR039C	5.64
4932.YNL094W	5.62
4932.YBR158W	5.62
4932.YLR236C	5.62
4932.YCR065W	5.61
4932.YOL113W	5.61
4932.YOR386W	5.61
4932.YFL062W	5.61
4932.YML088W	5.61
4932.YDR291W	5.61
4932.YGL071W	5.6
4932.YGR101W	5.6
4932.YDR520C	5.6
4932.YLR073C	5.6
4932.YDR357C	5.6
4932.YIL129C	5.59
4932.YBR296C	5.59
4932.YBL096C	5.58
4932.YDR119W-A	5.58
4932.YGL209W	5.58
4932.YNR044W	5.58
4932.YAL010C	5.57
4932.YGR161W-A	5.57
4932.YKL065W-A	5.56
4932.YJR102C	5.56
4932.YGL134W	5.55
4932.YBR119W	5.54
4932.YLR228C	5.53
4932.YHR156C	5.53
4932.YPL219W	5.52
4932.YDR034C-C	5.52
4932.YBR001C	5.51
4932.YDR186C	5.5
4932.YMR240C	5.49
4932.YBR204C	5.49
4932.YMR213W	5.49
4932.YOR245C	5.48
4932.YLL061W	5.47
4932.YBL082C	5.47
4932.YMR293C	5.46
4932.YNL223W	5.46
4932.YGL163C	5.45
4932.YER054C	5.43
4932.YFL002W-B	5.43
4932.YDR464W	5.43
4932.YPR186C	5.43
4932.YDR213W	5.43
4932.YJR100C	5.41
4932.YGL248W	5.41
4932.YDL220C	5.41
4932.YLL002W	5.4
4932.YOR344C	5.39
4932.YLR224W	5.39
4932.YLR193C	5.39
4932.YPL250C	5.38
4932.YDR132C	5.37
4932.YDR371W	5.37
4932.YGR258C	5.36
4932.YMR195W	5.34
4932.YDR323C	5.32
4932.YBR293W	5.32
4932.YGL064C	5.31
4932.YDL139C	5.31
4932.YDR052C	5.31
4932.YPR185W	5.31
4932.YBL100W-A	5.31
4932.YDR528W	5.31
4932.YDR489W	5.3
4932.YNL054W	5.3
4932.YKL084W	5.3
4932.YER064C	5.3
4932.YBL020W	5.29
4932.YLR142W	5.28
4932.YLR281C	5.28
4932.YBR225W	5.28
4932.YBR043C	5.27
4932.YJR078W	5.26
4932.YDR210W-A	5.25
4932.YDL240W	5.25
4932.YDL216C	5.24
4932.YOL011W	5.23
4932.YLR080W	5.23
4932.YIR002C	5.22
4932.YAR035W	5.21
4932.YJR040W	5.21
4932.YJR098C	5.21
4932.YGL240W	5.2
4932.YPL088W	5.19
4932.YFL034W	5.19
4932.YER005W	5.18
4932.YLL058W	5.18
4932.YJL058C	5.16
4932.YDR461C-A	5.16
4932.YNL148C	5.16
4932.YEL025C	5.16
4932.YKL048C	5.15
4932.YPR134W	5.15
4932.YLR239C	5.15
4932.YNL095C	5.14
4932.YDL177C	5.14
4932.YLR207W	5.13
4932.YML051W	5.13
4932.YMR273C	5.13
4932.YKL108W	5.12
4932.YDR026C	5.12
4932.YML077W	5.11
4932.YGL116W	5.1
4932.YGL124C	5.1
4932.YHR061C	5.1
4932.YBR018C	5.08
4932.YNL193W	5.07
4932.YDL146W	5.06
4932.YGR058W	5.06
4932.YHL023C	5.06
4932.YLR254C	5.05
4932.YPR176C	5.05
4932.YJR052W	5.05
4932.YML084W	5.04
4932.YPL194W	5.04
4932.YMR204C	5.04
4932.YLR176C	5.03
4932.YBL052C	5.03
4932.YLL003W	5.03
4932.YBR013C	5.03
4932.YJR110W	5.03
4932.YLL007C	5.03
4932.YDR072C	5.03
4932.YOR343W-A	5.01
4932.YNL240C	5.01
4932.YMR006C	5.01
4932.YIL158W	5.01
4932.YCR032W	5.01
4932.YER153C	5.0
4932.YOL048C	4.99
4932.YDR318W	4.99
4932.YKR011C	4.98
4932.YDL149W	4.98
4932.YJL090C	4.98
4932.YJL175W	4.97
4932.YKR075C	4.97
4932.YHR044C	4.97
4932.YMR160W	4.97
4932.YMR052W	4.96
4932.YDR538W	4.96
4932.YHR186C	4.94
4932.YJL210W	4.93
4932.YLL060C	4.93
4932.YGL236C	4.92
4932.YOL068C	4.92
4932.YLR117C	4.92
4932.YAL042C-A	4.91
4932.YKL017C	4.9
4932.YOR228C	4.9
4932.YHR120W	4.9
4932.YLR103C	4.9
4932.YOR058C	4.9
4932.YBR163W	4.89
4932.YDR416W	4.88
4932.YNL080C	4.88
4932.YHL026C	4.87
4932.YLR392C	4.87
4932.YPR141C	4.85
4932.YDL170W	4.84
4932.YOR316C-A	4.84
4932.YLR424W	4.83
4932.YBR098W	4.83
4932.YER147C	4.82
4932.YPL255W	4.82
4932.YGR289C	4.81
4932.YOR363C	4.81
4932.YLR282C	4.81
4932.YKL101W	4.8
4932.YLR016C	4.78
4932.YOL086W-A	4.78
4932.YPR059C	4.78
4932.YLL056C	4.78
4932.YKL138C-A	4.77
4932.YIL156W	4.76
4932.YOL103W	4.75
4932.YJL134W	4.75
4932.YGR238C	4.75
4932.YDR197W	4.74
4932.YHR129C	4.73
4932.YNL253W	4.73
4932.YOL137W	4.73
4932.YJL047C	4.73
4932.YMR119W	4.72
4932.YLR404W	4.72
4932.YLR323C	4.72
4932.YOR256C	4.72
4932.YGL079W	4.7
4932.YJL103C	4.69
4932.YMR114C	4.69
4932.YPR049C	4.69
4932.YLR024C	4.68
4932.YOR022C	4.68
4932.YHR063W-A	4.67
4932.YBR071W	4.67
4932.YJR119C	4.66
4932.YCR048W	4.66
4932.YLR326W	4.66
4932.YBR007C	4.66
4932.YJL013C	4.65
4932.YDL027C	4.64
4932.YNL142W	4.64
4932.YMR268C	4.64
4932.YMR019W	4.64
4932.YOR161C-C	4.63
4932.YPR101W	4.63
4932.YBR275C	4.63
4932.YPL224C	4.62
4932.YKL161C	4.62
4932.YFL033C	4.61
4932.YDR386W	4.61
4932.YOL089C	4.61
4932.YOL112W	4.6
4932.YNL136W	4.6
4932.YDR443C	4.6
4932.YCR024C	4.6
4932.YOL155C	4.6
4932.YNL311C	4.59
4932.YJL095W	4.58
4932.YNL299W	4.58
4932.YNL093W	4.57
4932.YNL275W	4.57
4932.YHR033W	4.56
4932.YDR066C	4.53
4932.YEL033W	4.53
4932.YLR451W	4.53
4932.YDR200C	4.52
4932.YER179W	4.52
4932.YDR073W	4.52
4932.YPL060W	4.5
